contest_type	Contest	contest_district_type	Selection	ReportingUnit	Count
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 42.1	236
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 43.2	181
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 44.1	332
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 45.1	292
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 46.1	168
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 47.1	310
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 48.1	232
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 49.1	276
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 50.1	170
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 51.2	163
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 52.1	193
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 53.1	188
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 54.2	338
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 55.1	273
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 56.2	235
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 57.1	223
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 58.1	164
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 59.1	253
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 60.2	154
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 60.4	141
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 61.1	327
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 62.1	295
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 63.1	89
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 64.1	205
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 65.1	355
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 66.1	179
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 67.1	165
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 68.1	337
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 681	39
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 69.1	254
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 70.1	365
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;Precinct 71.1	267
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Buncombe County;TRANSFER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;ABSENTEE MAIL	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;OS BOE LOBBY PAPER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;OS GLEN ALPINE PAPER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;OS HILDEBRAN PAPER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;OS R COLLEGE PAPER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;OS SENIOR CENTER PAPER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;PROVISIONAL	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0001	420
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0003	118
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0011	215
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0012	137
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0013	230
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0014	163
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0015	131
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0018	100
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0019	127
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0020	218
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0021	194
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0022	243
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0024	398
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0029-A	92
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0029-B	115
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0031	575
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0034	524
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0035	367
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0036	259
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0038	357
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0039	364
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0040	261
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0047-A	459
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0047-B	245
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0048	429
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0051	478
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0052	196
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0053	211
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0062	113
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0064	102
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0065	124
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0066	261
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;Precinct 0070	331
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Burke County;TRANSFER PAPER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;ABSENTEE	1115
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;OS-CFS	2185
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;OS-HBP	3829
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;OS-KTD	3524
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;OS-LOB	4929
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;PROVISIONAL	237
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 01-02	212
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 01-04	436
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 01-06	281
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 01-07	201
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 01-08	424
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 01-09	75
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 01-10	246
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 02-01	200
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 02-02	451
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 02-03	512
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 02-05	438
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 02-06	407
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 02-07	283
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 02-08	594
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 02-09	589
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 03-00	316
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-01	218
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-02	299
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-03	311
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-04	142
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-05	164
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-06	174
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-07	134
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-08	121
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-09	241
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 04-10	278
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 05-00	143
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 06-00	110
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 07-00	79
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 08-00	237
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 09-00	157
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 10-00	354
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 11-01	500
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 11-02	208
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-01	97
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-02	229
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-03	201
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-04	221
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-05	237
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-06	227
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-07	326
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-08	137
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-09	230
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-10	140
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-11	143
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;Precinct 12-12	199
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Cabarrus County;TRANSFER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;ABSENTEE MAIL	124
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;OS GRANITE FALLS	1310
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;OS LENOIR	2652
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;PROVISIONAL	9
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR01	130
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR02	81
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR07	104
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR08	87
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR13	116
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR14	107
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR16	130
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR17	107
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR18	170
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR21	116
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR22	105
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR24	66
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR25	69
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR29	142
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR30	145
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR31	57
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR32	121
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR33	194
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR34	159
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caldwell County;Precinct PR35	60
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Camden County;ABSENTEE	24
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Camden County;ONE STOP	441
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Camden County;PROVISIONAL	3
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Camden County;Precinct CH	112
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Camden County;Precinct SH	76
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Camden County;Precinct SM	158
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct ABCH	184
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct ATSL	88
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct BCRK	210
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct BFT1	500
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct BFT2	665
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct BOGU	274
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct CCCP	361
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct CISL	21
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct DASW	96
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct EMIS	622
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct HAIS	124
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct IBSP	64
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct MASM	103
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct MCRK	45
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct MERR	107
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct MHD1	421
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct MHD2	427
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct MHD3	529
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct MHD4	441
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct NPT1	384
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct NPT2	250
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct NRIV	199
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct OTBE	231
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct PELE	125
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct PKNL	258
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct STEL	132
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct WIHA	263
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Carteret County;Precinct WILD	416
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;ABSENTEE	46
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;CURBSIDE	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;OS CURBSIDE	69
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;PROVISIONAL	9
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;Precinct ANDE	96
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;Precinct LEAS	144
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;Precinct LOCU	521
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;Precinct MILT	562
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;Precinct PELH	439
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;Precinct PH	353
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;Precinct PROVI	147
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;Precinct STON	344
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Caswell County;Precinct YANC	449
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 01	247
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 02	228
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 03	240
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 04	166
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 05	379
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 06	365
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 07	479
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 08	372
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 09	188
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 10	136
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 11	268
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Catawba County;Precinct 12	500
